,material_id,shg,pretty_formula,elements,cif,spacegroup_number
7,mp-625054,0.861309841450341,AlHO2,"['Al', 'H', 'O']","# generated using pymatgen
data_AlHO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.86840000
_cell_length_b   3.69490000
_cell_length_c   6.28205543
_cell_angle_alpha   90.00000000
_cell_angle_beta   103.19706946
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlHO2
_chemical_formula_sum   'Al2 H2 O4'
_cell_volume   64.82171706
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.32080000  0.25000000  0.64160000  1
  Al  Al1  1  0.67920000  0.75000000  0.35840000  1
  H  H2  1  0.97720000  0.43165500  0.95440000  1
  H  H3  1  0.02280000  0.93165500  0.04560000  1
  O  O4  1  0.70570000  0.25000000  0.41140000  1
  O  O5  1  0.29430000  0.75000000  0.58860000  1
  O  O6  1  0.91660000  0.25000000  0.83320000  1
  O  O7  1  0.08340000  0.75000000  0.16680000  1
",36
494,mp-8943,60.35369279447232,PtF4,"['Pt', 'F']","# generated using pymatgen
data_PtF4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45022018
_cell_length_b   5.45022018
_cell_length_c   5.58110751
_cell_angle_alpha   105.55436375
_cell_angle_beta   105.55436375
_cell_angle_gamma   116.79601478
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PtF4
_chemical_formula_sum   'Pt2 F8'
_cell_volume   127.13992355
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  F  F0  1  0.58410000  0.30590000  0.32600000  1
  F  F1  1  0.97990000  0.25810000  0.67400000  1
  F  F2  1  0.99450000  0.22130000  0.18180000  1
  F  F3  1  0.03950000  0.81270000  0.81820000  1
  F  F4  1  0.47130000  0.74450000  0.68180000  1
  F  F5  1  0.06270000  0.78950000  0.31820000  1
  F  F6  1  0.50810000  0.72990000  0.17400000  1
  F  F7  1  0.55590000  0.33410000  0.82600000  1
  Pt  Pt8  1  0.75000000  0.75000000  0.00000000  1
  Pt  Pt9  1  0.00000000  0.50000000  0.50000000  1
",43
19,mp-2534,142.14099661245123,GaAs,"['Ga', 'As']","# generated using pymatgen
data_GaAs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.99656753
_cell_length_b   3.99656753
_cell_length_c   3.99656753
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GaAs
_chemical_formula_sum   'Ga1 As1'
_cell_volume   45.13843201
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.25000000  0.25000000  0.25000000  1
  Ga  Ga1  1  0.00000000  0.00000000  0.00000000  1
",216
172,mp-19219,1.7623403848746166,Li3VO4,"['Li', 'V', 'O']","# generated using pymatgen
data_Li3VO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.38289285
_cell_length_b   5.50061134
_cell_length_c   5.03147253
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3VO4
_chemical_formula_sum   'Li6 V2 O8'
_cell_volume   176.65405860
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.24757082  0.66856761  0.00880752  1
  Li  Li1  1  0.25242918  0.33143239  0.50880752  1
  Li  Li2  1  0.74757082  0.33143239  0.50880752  1
  Li  Li3  1  0.75242918  0.66856761  0.00880752  1
  Li  Li4  1  0.50000000  0.16510043  0.00928680  1
  Li  Li5  1  0.00000000  0.83489957  0.50928680  1
  V  V6  1  0.00000000  0.17049966  0.00117173  1
  V  V7  1  0.50000000  0.82950034  0.50117173  1
  O  O8  1  0.22401659  0.31966241  0.11074439  1
  O  O9  1  0.00000000  0.17355010  0.65716465  1
  O  O10  1  0.77598341  0.31966241  0.11074439  1
  O  O11  1  0.27598341  0.68033759  0.61074439  1
  O  O12  1  0.72401659  0.68033759  0.61074439  1
  O  O13  1  0.50000000  0.12929878  0.60907300  1
  O  O14  1  0.00000000  0.87070122  0.10907300  1
  O  O15  1  0.50000000  0.82644990  0.15716465  1
",31
425,mp-626000,1.6566950463987182,NaHO,"['Na', 'H', 'O']","# generated using pymatgen
data_NaHO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.39940000
_cell_length_b   3.39940000
_cell_length_c   5.93700365
_cell_angle_alpha   90.00000000
_cell_angle_beta   106.63592543
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaHO
_chemical_formula_sum   'Na2 H2 O2'
_cell_volume   65.73585297
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.16110000  0.75000000  0.82220000  1
  Na  Na1  1  0.83890000  0.25000000  0.17780000  1
  H  H2  1  0.37921300  0.99996100  0.32530500  1
  H  H3  1  0.62078700  0.49996100  0.67469500  1
  O  O4  1  0.36740000  0.75000000  0.23480000  1
  O  O5  1  0.63260000  0.25000000  0.76520000  1
",4
56,mp-10182,82.31542007356212,LiZnP,"['Li', 'Zn', 'P']","# generated using pymatgen
data_LiZnP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.08637009
_cell_length_b   4.08637009
_cell_length_c   4.08637009
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZnP
_chemical_formula_sum   'Li1 Zn1 P1'
_cell_volume   48.25008617
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25000000  0.25000000  0.25000000  1
  P  P1  1  0.00000000  0.00000000  0.00000000  1
  Zn  Zn2  1  0.75000000  0.75000000  0.75000000  1
",216
398,mp-696946,0.9635091453928644,BaSn2(HO2)2,"['Ba', 'Sn', 'H', 'O']","# generated using pymatgen
data_BaSn2(HO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.17400000
_cell_length_b   5.76200000
_cell_length_c   7.59400017
_cell_angle_alpha   90.00000000
_cell_angle_beta   107.62000327
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaSn2(HO2)2
_chemical_formula_sum   'Ba2 Sn4 H4 O8'
_cell_volume   299.18298039
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.81030000  0.50000000  0.56640000  1
  Ba  Ba1  1  0.18970000  0.00000000  0.43360000  1
  Sn  Sn2  1  0.35010000  0.49600000  0.84790000  1
  Sn  Sn3  1  0.64990000  0.99600000  0.15210000  1
  Sn  Sn4  1  0.91170000  0.49500000  0.10100000  1
  Sn  Sn5  1  0.08830000  0.99500000  0.89900000  1
  H  H6  1  0.36700000  0.50000000  0.56000000  1
  H  H7  1  0.63300000  0.00000000  0.44000000  1
  H  H8  1  0.29300000  0.50000000  0.20000000  1
  H  H9  1  0.70700000  0.00000000  0.80000000  1
  O  O10  1  0.86500000  0.74800000  0.27400000  1
  O  O11  1  0.13500000  0.24800000  0.72600000  1
  O  O12  1  0.16400000  0.74700000  0.72100000  1
  O  O13  1  0.83600000  0.24700000  0.27900000  1
  O  O14  1  0.46700000  0.47800000  0.63000000  1
  O  O15  1  0.53300000  0.97800000  0.37000000  1
  O  O16  1  0.20400000  0.49600000  0.28500000  1
  O  O17  1  0.79600000  0.99600000  0.71500000  1
",4
316,mp-696735,3.2651657180463933e-12,H2O,"['H', 'O']","# generated using pymatgen
data_H2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.74500000
_cell_length_b   6.74500000
_cell_length_c   6.74500000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   H2O
_chemical_formula_sum   'H24 O12'
_cell_volume   306.86394362
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  H  H0  1  0.48000000  0.17400000  0.52900000  1
  H  H1  1  0.52000000  0.82600000  0.02900000  1
  H  H2  1  0.67400000  0.02000000  0.27900000  1
  H  H3  1  0.32600000  0.98000000  0.77900000  1
  H  H4  1  0.82600000  0.52000000  0.97100000  1
  H  H5  1  0.17400000  0.48000000  0.47100000  1
  H  H6  1  0.02000000  0.67400000  0.72100000  1
  H  H7  1  0.98000000  0.32600000  0.22100000  1
  H  H8  1  0.61800000  0.33200000  0.46400000  1
  H  H9  1  0.38200000  0.66800000  0.96400000  1
  H  H10  1  0.83200000  0.88200000  0.21400000  1
  H  H11  1  0.16800000  0.11800000  0.71400000  1
  H  H12  1  0.66800000  0.38200000  0.03600000  1
  H  H13  1  0.33200000  0.61800000  0.53600000  1
  H  H14  1  0.88200000  0.83200000  0.78600000  1
  H  H15  1  0.11800000  0.16800000  0.28600000  1
  H  H16  1  0.80400000  0.13800000  0.65400000  1
  H  H17  1  0.19600000  0.86200000  0.15400000  1
  H  H18  1  0.63800000  0.69600000  0.40400000  1
  H  H19  1  0.36200000  0.30400000  0.90400000  1
  H  H20  1  0.86200000  0.19600000  0.84600000  1
  H  H21  1  0.13800000  0.80400000  0.34600000  1
  H  H22  1  0.69600000  0.63800000  0.59600000  1
  H  H23  1  0.30400000  0.36200000  0.09600000  1
  O  O24  1  0.90700000  0.09300000  0.75000000  1
  O  O25  1  0.09300000  0.90700000  0.25000000  1
  O  O26  1  0.59300000  0.59300000  0.50000000  1
  O  O27  1  0.40700000  0.40700000  0.00000000  1
  O  O28  1  0.60800000  0.19500000  0.46000000  1
  O  O29  1  0.39200000  0.80500000  0.96000000  1
  O  O30  1  0.69500000  0.89200000  0.21000000  1
  O  O31  1  0.30500000  0.10800000  0.71000000  1
  O  O32  1  0.80500000  0.39200000  0.04000000  1
  O  O33  1  0.19500000  0.60800000  0.54000000  1
  O  O34  1  0.89200000  0.69500000  0.79000000  1
  O  O35  1  0.10800000  0.30500000  0.29000000  1
",92
424,mp-545399,10.228508965509674,NaNiIO6,"['Na', 'Ni', 'I', 'O']","# generated using pymatgen
data_NaNiIO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01557504
_cell_length_b   5.01547055
_cell_length_c   5.32009218
_cell_angle_alpha   89.99977757
_cell_angle_beta   90.00044486
_cell_angle_gamma   120.00068919
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaNiIO6
_chemical_formula_sum   'Na1 Ni1 I1 O6'
_cell_volume   115.89886671
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  I  I0  1  0.33334433  0.66668867  0.00000000  1
  Na  Na1  1  0.99999995  0.99999990  0.50000000  1
  Ni  Ni2  1  0.66658281  0.33316561  0.00000000  1
  O  O3  1  0.37622471  0.00254346  0.79918585  1
  O  O4  1  0.99744554  0.62378915  0.20083100  1
  O  O5  1  0.62631875  0.00254346  0.20081415  1
  O  O6  1  0.37622273  0.37368091  0.20081645  1
  O  O7  1  0.62634361  0.62378915  0.79916900  1
  O  O8  1  0.99745818  0.37368091  0.79918355  1
",5
302,mp-6268,6.412929743824089,KTiPO5,"['K', 'Ti', 'P', 'O']","# generated using pymatgen
data_KTiPO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.81400000
_cell_length_b   6.40400000
_cell_length_c   10.61600000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KTiPO5
_chemical_formula_sum   'K8 Ti8 P8 O40'
_cell_volume   871.15804730
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.60528000  0.19890000  0.56690000  1
  K  K1  1  0.37801000  0.21960000  0.81201000  1
  K  K2  1  0.12199000  0.71960000  0.31201000  1
  K  K3  1  0.87801000  0.28040000  0.81201000  1
  K  K4  1  0.62199000  0.78040000  0.31201000  1
  K  K5  1  0.89472000  0.69890000  0.06690000  1
  K  K6  1  0.10528000  0.30110000  0.56690000  1
  K  K7  1  0.39472000  0.80110000  0.06690000  1
  Ti  Ti8  1  0.74670000  0.76915000  0.75145000  1
  Ti  Ti9  1  0.25330000  0.23085000  0.25145000  1
  Ti  Ti10  1  0.24670000  0.73085000  0.75145000  1
  Ti  Ti11  1  0.75330000  0.26915000  0.25145000  1
  Ti  Ti12  1  0.87291000  0.00011000  0.50000000  1
  Ti  Ti13  1  0.12709000  0.99989000  0.00000000  1
  Ti  Ti14  1  0.37291000  0.49989000  0.50000000  1
  Ti  Ti15  1  0.62709000  0.50011000  0.00000000  1
  P  P16  1  0.99800000  0.83639000  0.76078000  1
  P  P17  1  0.50200000  0.33639000  0.26078000  1
  P  P18  1  0.49800000  0.66361000  0.76078000  1
  P  P19  1  0.00200000  0.16361000  0.26078000  1
  P  P20  1  0.81920000  0.50197000  0.51310000  1
  P  P21  1  0.18080000  0.49803000  0.01310000  1
  P  P22  1  0.31920000  0.99803000  0.51310000  1
  P  P23  1  0.68080000  0.00197000  0.01310000  1
  O  O24  1  0.75300000  0.96050000  0.89950000  1
  O  O25  1  0.24700000  0.03950000  0.39950000  1
  O  O26  1  0.25300000  0.53950000  0.89950000  1
  O  O27  1  0.74700000  0.46050000  0.39950000  1
  O  O28  1  0.75260000  0.03960000  0.12850000  1
  O  O29  1  0.24740000  0.96040000  0.62850000  1
  O  O30  1  0.25260000  0.46040000  0.12850000  1
  O  O31  1  0.74740000  0.53960000  0.62850000  1
  O  O32  1  0.61110000  0.19180000  0.98780000  1
  O  O33  1  0.38890000  0.80820000  0.48780000  1
  O  O34  1  0.11110000  0.30820000  0.98780000  1
  O  O35  1  0.88890000  0.69180000  0.48780000  1
  O  O36  1  0.61200000  0.81050000  0.04210000  1
  O  O37  1  0.38800000  0.18950000  0.54210000  1
  O  O38  1  0.11200000  0.68950000  0.04210000  1
  O  O39  1  0.09370000  0.69250000  0.74220000  1
  O  O40  1  0.88800000  0.31050000  0.54210000  1
  O  O41  1  0.27620000  0.45950000  0.39070000  1
  O  O42  1  0.22380000  0.95950000  0.89070000  1
  O  O43  1  0.77620000  0.04050000  0.39070000  1
  O  O44  1  0.72470000  0.46670000  0.14470000  1
  O  O45  1  0.27530000  0.53330000  0.64470000  1
  O  O46  1  0.22470000  0.03330000  0.14470000  1
  O  O47  1  0.77530000  0.96670000  0.64470000  1
  O  O48  1  0.51380000  0.48650000  0.15040000  1
  O  O49  1  0.48620000  0.51350000  0.65040000  1
  O  O50  1  0.01380000  0.01350000  0.15040000  1
  O  O51  1  0.98620000  0.98650000  0.65040000  1
  O  O52  1  0.49000000  0.46500000  0.38360000  1
  O  O53  1  0.51000000  0.53500000  0.88360000  1
  O  O54  1  0.99000000  0.03500000  0.38360000  1
  O  O55  1  0.01000000  0.96500000  0.88360000  1
  O  O56  1  0.60010000  0.19890000  0.28000000  1
  O  O57  1  0.39990000  0.80110000  0.78000000  1
  O  O58  1  0.10010000  0.30110000  0.28000000  1
  O  O59  1  0.89990000  0.69890000  0.78000000  1
  O  O60  1  0.40630000  0.19250000  0.24220000  1
  O  O61  1  0.59370000  0.80750000  0.74220000  1
  O  O62  1  0.90630000  0.30750000  0.24220000  1
  O  O63  1  0.72380000  0.54050000  0.89070000  1
",33
290,mp-780075,1.1401749701322743,Hf2N2O,"['Hf', 'N', 'O']","# generated using pymatgen
data_Hf2N2O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.71559749
_cell_length_b   8.72595882
_cell_length_c   8.73349854
_cell_angle_alpha   109.32036827
_cell_angle_beta   109.47209568
_cell_angle_gamma   109.39714552
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Hf2N2O
_chemical_formula_sum   'Hf16 N16 O8'
_cell_volume   512.70930502
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.49593900  0.00281300  0.00789700  1
  Hf  Hf1  1  0.28268200  0.24204400  0.02618600  1
  Hf  Hf2  1  0.24334200  0.02817500  0.28452200  1
  Hf  Hf3  1  0.75124900  0.45627200  0.21272700  1
  Hf  Hf4  1  0.52376900  0.28006100  0.74614000  1
  Hf  Hf5  1  0.03488500  0.78915800  0.75729700  1
  Hf  Hf6  1  0.50578000  0.51365300  0.51606700  1
  Hf  Hf7  1  0.01442600  0.50588800  0.00345900  1
  Hf  Hf8  1  0.79248300  0.25121800  0.53316200  1
  Hf  Hf9  1  0.00119900  0.00809600  0.50056300  1
  Hf  Hf10  1  0.21654900  0.74747200  0.45655000  1
  Hf  Hf11  1  0.46410500  0.71759200  0.24892600  1
  Hf  Hf12  1  0.96457200  0.21720000  0.25537900  1
  Hf  Hf13  1  0.25041200  0.53447200  0.79107900  1
  Hf  Hf14  1  0.75044100  0.96134700  0.70692500  1
  Hf  Hf15  1  0.71365100  0.75149700  0.96536400  1
  N  N16  1  0.27375000  0.03180100  0.54547900  1
  N  N17  1  0.49314000  0.23273600  0.95799700  1
  N  N18  1  0.00821600  0.46386000  0.23578600  1
  N  N19  1  0.03469300  0.04512000  0.77114100  1
  N  N20  1  0.22927000  0.45410600  0.99188400  1
  N  N21  1  0.96482800  0.95263700  0.22241100  1
  N  N22  1  0.46200900  0.73390000  0.51071000  1
  N  N23  1  0.72458000  0.23539500  0.27161700  1
  N  N24  1  0.98748500  0.53303100  0.76142700  1
  N  N25  1  0.77131400  0.72857900  0.73773800  1
  N  N26  1  0.23720800  0.77181600  0.22401600  1
  N  N27  1  0.04809200  0.27343700  0.53218500  1
  N  N28  1  0.45298000  0.48347900  0.72442700  1
  N  N29  1  0.26196500  0.98760100  0.03501000  1
  N  N30  1  0.72752900  0.96787300  0.45670000  1
  N  N31  1  0.51239700  0.77522000  0.04300400  1
  O  O32  1  0.73754700  0.01355700  0.96228700  1
  O  O33  1  0.55046300  0.51192500  0.27816800  1
  O  O34  1  0.75581800  0.22684600  0.77380100  1
  O  O35  1  0.95057500  0.72280000  0.46495000  1
  O  O36  1  0.23241200  0.27532600  0.26290300  1
  O  O37  1  0.77298500  0.54611800  0.01142400  1
  O  O38  1  0.53475700  0.26163800  0.48702200  1
  O  O39  1  0.27050500  0.76424200  0.72567500  1
",1
49,mp-37906,2.6077953255327135,LiMgN,"['Li', 'Mg', 'N']","# generated using pymatgen
data_LiMgN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51432087
_cell_length_b   3.51432087
_cell_length_c   3.51432087
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMgN
_chemical_formula_sum   'Li1 Mg1 N1'
_cell_volume   30.69087253
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.75000000  0.75000000  0.75000000  1
  Mg  Mg1  1  0.25000000  0.25000000  0.25000000  1
  N  N2  1  0.00000000  0.00000000  0.00000000  1
",216
352,mp-3519,21.966926851583107,ZrSO,"['Zr', 'S', 'O']","# generated using pymatgen
data_ZrSO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.69600000
_cell_length_b   5.69600000
_cell_length_c   5.69600000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrSO
_chemical_formula_sum   'Zr4 S4 O4'
_cell_volume   184.80339354
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.94300000  0.55700000  0.44300000  1
  Zr  Zr1  1  0.55700000  0.44300000  0.94300000  1
  Zr  Zr2  1  0.44300000  0.94300000  0.55700000  1
  Zr  Zr3  1  0.05700000  0.05700000  0.05700000  1
  S  S4  1  0.17800000  0.67800000  0.82200000  1
  S  S5  1  0.82200000  0.17800000  0.67800000  1
  S  S6  1  0.67800000  0.82200000  0.17800000  1
  S  S7  1  0.32200000  0.32200000  0.32200000  1
  O  O8  1  0.17800000  0.82200000  0.32200000  1
  O  O9  1  0.82200000  0.32200000  0.17800000  1
  O  O10  1  0.67800000  0.67800000  0.67800000  1
  O  O11  1  0.32200000  0.17800000  0.82200000  1
",198
